Ville,Bureau de change,Adresse,Code postal,Téléphone,Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche,Lien,Site Web/Email,Longitude,Latitude,Image 1,Image 2,Image 3
Casablanca,Change labrija,"325 ang rue ali ibn abdrazzak et, Boulevard Bir Anzarane",20100,05 22 98 76 82,09:00–19:00,09:00–19:00,09:00–19:00,09:00–19:00,09:00–19:00,09:00–19:00,Fermé,https://g.co/kgs/Kce2Wha,,33.5854466,-7.7277089,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq4S2Vqw7jKRNXPf4ktKjQcEJMqoSqdo4apzbvqQNH4co_T-dAZwjFzYF2uNMDS8vRKmevGi_nbC55AM1KyCUCr-wedFPCdRmaWXRVOsIYm7wvAkzoiQ08peke-dqH_GtSNnen2=s2912-w2912-h1640-rw,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrV_jEb99HdYdO6lwzFnuIPUbqXUsxMWOv6E2zvtaDI8yN1s78gkDflEHPBunOrtrN_kPwPnMihMc8_EbjXo9wJyHBh6yYP0dL5NAp5Y8gfFKL7YPpvsEqeWdVloVLvFMfDY_8=s2912-w2912-h1640-rw,
Casablanca,XM CHANGE,359 Bd Ziraoui,20000,05 22 22 92 77,09:30–19:30,09:30–19:30,09:30–19:30,09:30–19:30,09:30–19:30,09:30–14:00,Fermé,https://www.google.com/localservices/profile?spp=Cg0vZy8xMWhmODV2bnE1&source=sh%2Fx%2Floc%2Fsrv%2Fm1%2F0&kgs=2191b1ad43c0a9e9,,33.5931796,-7.7186843,,,
Casablanca,DWC - Change Ain Diab,47 Bd de la Corniche,20250,05 22 79 83 82,10:00–19:30,10:00–19:30,10:00–19:30,10:00–19:30,"10:00–13:00
15:00–19:30",10:00–19:30,11:00–19:00,https://g.co/kgs/YguSc5W,sarfbaida.com,33.5949034,-7.7604201,https://lh3.googleusercontent.com/p/AF1QipMFgn8fBI2F5-GxInWKebfZE1brzm1KNRXS5CBy=s2912-w2912-h1640-rw,https://lh3.googleusercontent.com/p/AF1QipM0WQPh6QZ6kd1Q00GBqNsjUv2Fdy0SQQwGZ3UU=s2912-w2912-h1640-rw,
Casablanca,CITY CHANGE,34 Av. des FAR,20250,05 22 20 35 64,10:00–20:00,10:00–20:00,10:00–20:00,10:00–20:00,Fermé,10:00–20:00,10:00–20:00,https://g.co/kgs/3ArGBNG,,33.5967337,-7.7026344,https://lh3.googleusercontent.com/p/AF1QipMmbdsAIw3xJnJYXfES9h-A0IYSxi3KifbtQI5B=s2912-w2912-h1640-rw,https://lh3.googleusercontent.com/p/AF1QipO5jTH5axFvznHlLTcv_GUpM76fVPugp8Hn_AjZ=s2912-w2912-h1640-rw,https://lh3.googleusercontent.com/p/AF1QipMcF0mj4jV1pB39VKq63Dh1na4mjHbDJDm6C4BF=s2912-w2912-h1640-rw
Casablanca,MAHY CHANGE,71 Bd d'Anfa,20250,05 20 19 19 17,09:00–20:00,09:00–20:00,09:00–20:00,09:00–20:00,09:00–20:00,09:00–20:00,Fermé,https://g.co/kgs/Jv8LDCo,,33.5930261,-7.7135863,https://lh3.googleusercontent.com/p/AF1QipM-dh6epsGT63ZnxEI3ILobAf-lOFrosidfXHMr=s2912-w2912-h1640-rw,,
Casablanca,ABRAR CHANGE,304 Bd de la Grande Ceinture,20250,05 22 34 36 37,09:00–19:30,09:00–19:30,09:00–19:30,09:00–19:30,"09:00–13:30
15:30–19:30",10:00–17:00,Fermé,https://g.co/kgs/5H57SfL,,33.5844584,-7.6326771,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqNtyrYAU2_FzCUadb0xj1sa89eFmEM0PuUq7d5Hx4D7xGd3quUMPTJWxGaWqkDSJQGMNHD3iI8abKbd_UHJFAxJ6gd6IcjDkgecWWvZ0y4-D9OsIoQ0Q5AHkp7OwFnCeiU8hkIS5_N_UYI=s2912-w2912-h1640-rw,https://lh3.googleusercontent.com/gps-cs-s/AC9h4notBalKMzKo19a41czY3aqjGRm2Rb_h0jJi9W6gYYFFRaxSpwzDbz1Cl3f8D5G8bYByU01JZ4iXG8u2Z8wchvPNmmC4wjqtOwiZRjczEoPfIfzmaLOEmynkPV3dS5wtIWwKdf2R=s2912-w2912-h1640-rw,
Casablanca,Bureau de change Toto rayan.,Rue Al Fourate,22000,06 65 96 59 56,09:00–20:00,09:00–20:00,09:00–20:00,09:00–20:00,09:00–20:00,09:00–20:00,Fermé,https://g.co/kgs/nM4HNYF,,33.5797996,-7.7226101,https://lh3.googleusercontent.com/p/AF1QipMkQcph32PFB2GPMaFFaXHbG7YneU92U5qJFW-I=s2912-w2912-h1640-rw,https://lh3.googleusercontent.com/p/AF1QipNS53IupK_p6AadWed4W-WlDKrlN5ssx5CIe-kv=s2912-w2912-h1640-rw,https://lh3.googleusercontent.com/p/AF1QipNonkbKSS2NQQAiZpeWNYJFqUuei_XvpQdAv526=s2912-w2912-h1640-rw
Casablanca,AF EXCHANGE,Av. Ed Daouha,,06 61 65 22 86,09:00–22:00,09:00–22:00,09:00–22:00,09:00–22:00,09:00–22:00,09:00–22:00,11:00–16:00,https://g.co/kgs/X7hV3Qo,,33.5274089,-7.6978872,,,
Casablanca,Change Triangle D'or,209 Bd d'Anfa,20370,08 08 54 08 10,09:00–21:00,09:00–21:00,09:00–21:00,09:00–21:00,09:00–21:00,10:00–21:00,Fermé,https://g.co/kgs/wQRp5X2,,33.5886897,-7.7237306,https://lh3.googleusercontent.com/p/AF1QipPH-JZ8w27yZJzmnRjVv6lhSlDKTiHezxG-EFMO=s2912-w2912-h1640-rw,https://lh3.googleusercontent.com/p/AF1QipNrzzPF04BcChjLaictuO6lD4gqGOHql0rMVJnQ=s2912-w2912-h1640-rw,https://lh3.googleusercontent.com/p/AF1QipNOv3boP9jYkv1LCZcNZ2wsMBftvmOU1uppk6ab=s2912-w2912-h1640-rw
Casablanca,CHAHD EXCHANGE,27 Rue Abbas Mahmoud Al Akkad,20000,06 63 22 76 76,09:00–19:00,09:00–19:00,09:00–19:00,09:00–19:00,09:00–19:00,09:00–13:00,Fermé,https://g.co/kgs/ztZG6ZR,,33.6008922,-7.7448417,https://lh3.googleusercontent.com/p/AF1QipPDBspuNgbnVqgv_IxhhB_i7o_Y-UH1TkV-7FXV=s2912-w2912-h1640-rw,https://lh3.googleusercontent.com/p/AF1QipPFw40P4soG1r7d90CTNgiBODi9xY3J4lLo0K4B=s2912-w2912-h1640-rw,https://lh3.googleusercontent.com/p/AF1QipPpJ4wzYTc23_L9ZpfB88PxZifUzPdjkbT5zSAI=s2912-w2912-h1640-rw
Casablanca,kasbah change sarl,H9QH+3X7، Rue Allal Al Fassi,20130,05 22 49 19 33,09:00–18:30,09:00–18:30,09:00–18:30,09:00–18:30,09:00–18:30,09:00–13:00,Fermé,https://g.co/kgs/AKHFohY,,33.5876463,-7.702482,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nql8Uuzgb0_1qygiEzyzDNwfLWXq_5jCxONsDtm4Pl4ikZcVAuiodj_ncm85Xp_l-EUSbKO43frqUyXZomyySKmIbVltkSIUGcxD3TNfI6UV5UO5VWb161UE5d7HOw_xstyewWGdg=s2912-w2912-h1640-rw,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noWSpWm_YRFQnV960h6DLXcUlbPIZm52FnZ95VeYRLWX5jy2-qQPKsjKY0qhlRdmmX1L0gqdfQCIZPMLw6RC9TiiNTxzyQSBforTjx667wUy38GGohCHQsQMvPAAtMOIAEA9-VC=s2912-w2912-h1640-rw,
Casablanca,CHANGE AIN-SEBAA,"Mag N°2, Prestigia Résidence, 1 Av. Tizi Ousli",20000,06 67 94 81 54,09:00–19:00,09:00–19:00,09:00–19:00,09:00–19:00,09:00–19:00,09:00–19:00,Fermé,https://g.co/kgs/wz2Np3x,,33.6064442,-7.6177425,https://lh3.googleusercontent.com/p/AF1QipN3IMX1QunjJLOb52G63r0HGUQNJgzL2HQSu2fm=s2912-w2912-h1640-rw,,
Casablanca,ouazzani change succ val fleuri,"Angle Rue El Ghoul Fechtali et, Rue des Racines",20200,05 20 11 56 38,09:30–19:00,09:30–19:00,09:30–19:00,09:30–19:00,09:30–19:00,09:30–19:00,Fermé,https://g.co/kgs/Di3pQrC,,33.5743079,-7.7203591,https://lh3.googleusercontent.com/p/AF1QipM4w9V7RyShfOSq2GAZvRwkp6C9bTgG8dHRPy8l=s2912-w2912-h1640-rw,https://lh3.googleusercontent.com/p/AF1QipOhG6vYuE5T-x-nITz4iVrUegbH63e01RaqLNyv=s2912-w2912-h1640-rw,
Casablanca,Al Baraka X Change,"n°:8 lot, Bd Mohamed Al Bakkali",,05 22 71 49 85,08:30–18:30,08:30–18:30,08:30–18:30,08:30–18:30,08:30–18:30,08:30–13:30,Fermé,https://g.co/kgs/Yi4w17u,www.albarakaxchange.com,33.5942328,-7.6007712,https://lh3.googleusercontent.com/p/AF1QipPzLZtr3Sa8mOZcCDSyhXZFZnltxozz0R_Z4_vy=s2624-w2624-h1682-rw,https://lh3.googleusercontent.com/p/AF1QipOhAZ4LO4MqAof97UyySIjNszD63OrxcpIanJgX=s2624-w2624-h1682-rw,https://lh3.googleusercontent.com/p/AF1QipNYdXrFm58r6vskGEvonG8zqsrtT-Ur5bwn1hd2=s2624-w2624-h1682-rw
Casablanca,EXCHANGE ZERKTOUNI,380 Bd Mohamed Zerktouni,20250,07 72 33 35 55,09:00–23:00,09:00–23:00,09:00–23:00,09:00–23:00,09:00–23:00,09:00–23:00,10:00–21:00,https://g.co/kgs/jyZ8FNv,,33.5981524,-7.7208312,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrDZ7mvJMXBb725pbolZejXgOE1CvSiDp3O7NQtfZlugZC3dGtHXBGxnw7Lnz9BNQUEnvlWpgNL32AufBQEfD7kpzGXqi_A_P_u7dc-E_ymn3OzmG_GyXQD6w5Iv34gNHq6Ww78=s2624-w2624-h1682-rw,,
Casablanca,Bureau change hajj mohamed casa,HCRM+9G,20250,05 22 61 66 32,,,,,,,,https://g.co/kgs/iGKZPBP,,33.5909129,-7.6486247,,,
Casablanca,CHANGE BEAUSEJOUR,"67, Bd Omar Al Khiam Res LongChamps Imm D Mag3 RDC",,07 78 47 28 14,09:00–19:00,09:00–19:00,09:00–19:00,09:00–19:00,09:00–19:00,10:00–18:00,Fermé,https://g.co/kgs/F5q77qL,,33.5670946,-7.7280768,https://lh3.googleusercontent.com/p/AF1QipOk-lQkMqTlL1iL5C8GnZX8E-Jslyi6HkoxCZZv=s2624-w2624-h1682-rw,https://lh3.googleusercontent.com/p/AF1QipN9JN4WRLqk1SfM8BVToaACQ3YvZ-BR3auxq4m4=s2624-w2624-h1682-rw,
Casablanca,AYA Lisirafa,410 Bd Mohamed Zerktoun,20040,06 49 35 29 21,09:00–22:30,09:00–22:30,09:00–22:30,09:00–22:30,"09:00–13:30
15:00–22:30",10:00–23:00,12:00–23:30,https://g.co/kgs/b563bz1,,33.6007883,-7.7211511,https://lh3.googleusercontent.com/p/AF1QipONSFl6RIOb7bNSo6ZYqHTxoxdcEk_aJbyLxJBd=s2624-w2624-h1682-rw,https://lh3.googleusercontent.com/p/AF1QipP1bxIN_1aTIrkZCaOwcdwJygoqq-qlQTpykosO=s2624-w2624-h1682-rw,
Casablanca,laazib cash,"N 1477, Bd Mohammed VI",25000,05 22 56 66 88,09:00–18:30,09:00–18:30,09:00–18:30,09:00–18:30,09:00–18:30,09:00–13:30,Fermé,https://g.co/kgs/s1YCqRv,,33.5458648,-7.6654483,,,
Casablanca,Change Mostakbal,"Avenue abou bakr al kadiri, P3007, complexe résidentiel al moustakbal imm 3 gh 7 n 07, Sidi Maarouf",20520,05 22 32 13 52,09:00–20:00,09:00–20:00,09:00–20:00,09:00–20:00,09:00–20:00,09:00–20:00,Fermé,https://maps.app.goo.gl/cozaP7Q9KH6uCapm7,,33.5257946,-7.6530647,https://maps.app.goo.gl/NBjGte6QS77pAs2s6,https://maps.app.goo.gl/jUKjKfjfFf4EdqM46,https://maps.app.goo.gl/ACx8rWWvjFV1VXZWA
Casablanca,Echange Bournazel,Av. Colonel Driss El Allam,20520,06 00 47 04 14,09:00–20:00,09:00–20:00,09:00–20:00,09:00–20:00,"09:00–13:00
15:00–20:00",09:00–18:00,Fermé,https://g.co/kgs/ko3zqBF,,33.5706088,-7.643795,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq4qqltSd2GEkr2zNjx1csknhACv243u6B88xI4FGuk8gf7YcIXHHnPBdoxyKhxCRAXVD1MaI4K8PWxSunsBrOGqEKNt4K-zNmymd31fvQoZx80IcVD-C43l9pAnLCMatk8xQX0=s2624-w2624-h1682-rw,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no1w72qs662lbBWFKalO44A1F7Yohe7ljBcYsjUKM85Qb0ThjtgreyHovHSlx1hMrrlUb1tDfLMKJIBAwQgWyXYuszKYsQUrKV2WeNi8QHgVZE8035VI4klZh4gNdAFeFu3z53c=s2624-w2624-h1682-rw,
Casablanca,Change Boulevard Al Qods,582 Boulevard Al Qods,,05 22 21 10 34,"09:30–14:00
15:00–20:30","09:30–14:00
15:00–20:30","09:30–14:00
15:00–20:30","09:30–14:00
15:00–20:30","09:30–14:00
15:00–20:30","09:30–14:00
15:00–20:30",Fermé,https://www.google.com/localservices/profile?spp=Cg0vZy8xMWNzcmdzYnBu&source=sh%2Fx%2Floc%2Fsrv%2Fm1%2F0&kgs=f836ab39a08c72a6,,33.5383329,-7.6839548,,,
Casablanca,CHANGE SIDI MAAROUF,N 2، RESIDENCE ENNAIM، ROUTE 1029 Av. Abou Bakr el Kadiri,20190,05 22 58 46 66,09:00–19:00,09:00–19:00,09:00–19:00,09:00–19:00,"09:00–13:30
15:00–19:00",09:00–19:00,Fermé,https://g.co/kgs/q1fF7Ec,sarfbaida.com,33.5290487,-7.7315408,https://lh3.googleusercontent.com/p/AF1QipNrYVmMGVMr9i4RN0TScb1Dxkbrfz1jfPerDJ4Y=s2624-w2624-h1682-rw,https://lh3.googleusercontent.com/p/AF1QipN6rcyOCtdrsgne8ajEMJGubn1lAUBgqsGG6K7p=s2624-w2624-h1682-rw,
Casablanca,EL FADLE ECHANGE,"159, Rue Allal Ben Abdellah, 26100, Berrechid, Casablanca 33°31'59.9""N 7°34'60.0""W",20260,06 38 46 76 17,09:00–19:00,09:00–19:00,09:00–19:00,09:00–19:00,09:00–19:00,09:00–19:00,Fermé,https://g.co/kgs/DHbkiEb,,33.5950713,-7.6941301,,,
Casablanca,WE Exchange,Morocco Mall,,06 33 23 22 20,10:00–21:00,10:00–21:00,10:00–21:00,10:00–21:00,10:00–22:00,10:00–22:00,10:00–21:00,https://g.co/kgs/PmbCxJc,,33.5768307,-7.7885895,https://lh3.googleusercontent.com/p/AF1QipO4_TXQLB9DPMzNuupNTbTHQ3RsD77p4Yj8mY-H=s2624-w2624-h1682-rw,https://lh3.googleusercontent.com/p/AF1QipO4_TXQLB9DPMzNuupNTbTHQ3RsD77p4Yj8mY-H=s2624-w2624-h1682-rw,
Casablanca,CHANGE EXCHANGE CASABLANCA,"N 2, RESIDENCE ENNAIM, ROUTE 1029 Av. Abou Bakr el Kadiri",20190,06 98 14 68 27,09:00–19:00,09:00–19:00,09:00–19:00,09:00–19:00,"09:00–13:45
15:00–19:00",09:00–19:00,Fermé,https://g.co/kgs/rQDf2Gh,,33.5292591,-7.7314027,https://lh3.googleusercontent.com/p/AF1QipPJagYnomDGo5SQqXexZNVoeY3-0X6jnP7IhXH3=s2624-w2624-h1682-rw,,
Casablanca,Plein Ciel,30 rue kamal MOHAMED,20000,,,,,,,,,https://g.co/kgs/K49uj4X,,33.5957869,-7.6951709,,,
Casablanca,Global Exchange Foreign Maroc Sarlau,31 Lot La Colline (Sidi Maarouf) Lot 21,20190,05 22 78 64 44,,,,,,,,https://g.co/kgs/j73Chio,www.globalexchange.ma,33.5332683,-7.6658306,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqk78VU4UMDjMo1Yrd3JamIfyEFK99W8Ssx7qAXER4HsCh1-HYhbxEAvYIi-OGD93yjRbKxVsM6Fvreuvlux0CPAnhgis7pC5-dVeHKUbAoHCVovTe5Zo148LTRclzZqP_iayoc=s2624-w2624-h1682-rw,,
Casablanca,Palm exchange,"H9R5+MRV, Rue mozart, Bd Abdellatif Ben Kaddour",20250,,,,,,,,,https://maps.app.goo.gl/BcTkxECUPD5bTqQUA,,33.5917484,-7.6404425,,,
Casablanca,El Borj de Change,"42 Bd Al Khalil,",20450,05 22 50 49 48,09:15–19:45,09:15–19:45,09:15–19:45,09:15–19:45,09:15–19:45,09:15–19:45,Fermé,https://g.co/kgs/pQyjuBY,,33.5479292,-7.6828464,https://lh3.googleusercontent.com/p/AF1QipPMZGvQiNBFlnTLktD5h9YrkpdBBRL218cZ2kbH=s2624-w2624-h1682-rw,,
Casablanca,Bureau de change Doumas,"XVVF+23V RN, الطريق الوطنية رقم 11، Loulad",,,09:00–18:00,09:00–18:00,09:00–18:00,09:00–18:00,09:00–18:00,09:00–18:00,09:00–18:00,https://g.co/kgs/bePkXjp,,32.9925917,-7.2097346,,,
Chefchaouen,Bureau de change,"8, El Khattabi,، َAv. Abdelkrim Elkhattabi",,05 39 88 35 35,09:30–21:30,09:30–21:30,09:30–21:30,09:30–21:30,10:00–22:30,09:30–21:30,09:30–21:30,https://g.co/kgs/wy23KQg,,35.1676851,-5.3508601,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noOgZojcc-G4A2DzDVzR9HRIFARbAbmA61zl5pprMG06V5eZ6mxyQzeKUBMVYQKkSdFIQ33tFvLqGYel8EhopF1X6rWqbFbu3JVVyun0ESg4P2oQ7oYeFzkumpRhc1onM3BP8yvYA=s2624-w2624-h1682-rw,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noSXCE8FjKzrmizVc6JhPI2-vVnAUNF9w6oLLa8f--BpHwlKrTPQydScQizTit0CAdjfIkLHgrWxmrnJXwqdrxsMvv6cXX3vFyr1_IYTHUfcN8SE1Zu2c_BigVl7d3B4_Te9iNF_A=s2624-w2624-h1682-rw,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqyz5RWX7GnR3UcLFLnFnOgQ-Gm3eSXd4zxUEwH6m6_UP_90r6CSHtW6p45qnI7ttqTXhovkGDUcr7s5avTQLkNbG0eewGNlhsVOblmI4Ytdkx1uoSDSxu-Kl89nz2aYe1u6hxr=s2624-w2624-h1682-rw
,STE TISSOUK,AVENUE TARIK IBN ZIAD N° 20,,,,,,,,,,,,,,,,
,MOUDEN CHANGE,PLACE WATAA HAMMAM MAGASIN N°62 HAY ANDALOUS,,05 39 98 88 03,,,,,,,,,,,,,,
,SAIDA EL HOURA CHANGE,AVENUE MY ALI BEN RACHID N° 72,,,,,,,,,,,,,,,,
,PUBLIC CHANGE,QUARTIER ANDALOUS RUE TARGHI N° 22,,,,,,,,,,,,,,,,
,CHAOUEN BUREAU DE CHANGE,ZANKAT MY ALI CHAKOUR KISSARIAT SOUIKA N°4,,05 39 98 88 17,10:00–22:00,10:00–22:00,10:00–22:00,10:00–22:00,10:00–22:00,10:00–22:00,10:00–22:00,https://g.co/kgs/MEY2qKx,,35.1677724,-5.345484,https://lh3.googleusercontent.com/p/AF1QipPwgzL7EpQdcJltjVGiC3RJbo9pNZv32LYGrDRT=s680-w680-h510-rw,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np7OL36ywQfLRBwX5JI-9rAqSTHq6nuHtWSlvPqNd-vkf8H9o2x3k_-9UHxTu1bRPvDtegYAhfsZiSW4LgZ3QOcbcELdA_lv958BXoKg3Ldy1_q80YiT8fBuIDV_A45x7jnJD0=s680-w680-h510-rw,https://lh3.googleusercontent.com/p/AF1QipMddw6EXlKml7ykNwsaw_17Vrd-7JUVgBME6wbl=s680-w680-h510-rw
,BAB TAZA CHANGE,STATION AIN ETTINE CENTRE BAB TAZA,,,Radiée,,,,,,,,,,,,,
Dakhla,ASSIYA SERVICES,07 AV LAARGOUB BP38,73000,05 28 89 78 31,,,,,,,,,,,,,,
El Jadida,Bureau de Change صرف العملات,"27, Avenue Fquih, Rue Mohamed Errafii",24000,05 23 37 07 87,08:30–21:00,08:30–22:00,08:30–22:00,08:30–22:00,08:30–22:00,08:30–22:00,10:00–22:00,https://g.co/kgs/HYVdHtD,,33.2501519,-8.5863491,https://lh3.googleusercontent.com/p/AF1QipNkVTENwHVqzuozM9lxkpzDpUdcjJGrd86WIKiq=s2624-w2624-h1682-rw,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nostsLrH7U8zjSd4DhXHhrTMNq2sei5jwjtI3cL7cObFyeQ_9lgkCLHD8gO9wSM_V34ffCN8TkeHKlXBrF9s5EZBx7XwGjQMuT9gINVonQ6QSZrItaO8hmyXdfdbKvZ1DTiXNMb=s2624-w2624-h1682-rw,https://lh3.googleusercontent.com/p/AF1QipOm9gSx4D6cV7dAjY766-XqYjlbz3pVrxR6QgKJ=s2624-w2624-h1682-rw
,INTER CHANGE,94 NAHJ ATTAHRIR ROUTE SIDI BOUZID EL JADIDA,,05 23 37 34 23,,,,,,,,,,,,,,
,MOGADOR CHANGE,RESIDENCE JAOUHARAT BLOC B2 N°31 AV AL AQUABA,,"0524784059
0662129881",,,,,,,,https://maps.app.goo.gl/scw1eaSm8Ena3tiz8,,31.5060295,-9.7607698,,,
,EL JADIDA CASH,"7F3W+6MQ, Av. Mohamed V",,05 23 35 54 85,09:30–19:00,09:30–19:00,09:30–19:00,09:30–19:00,09:30–19:00,09:30–18:00,Fermé,https://g.co/kgs/4KQN9T3,,33.2530538,-8.5856572,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noDHHq1v4a60zIMjS-Z9XCnDKktRHRnpZT0lhQDfuRsOGzQcS91TvqjVrdGpRNlGCPeiozQ-YCkgVSfKcBvZgt4rnHvMxKFAFxftWwrKtNZVjqA8pSPS1mZs6KOL0KXQ58G7rvi=s2624-w2624-h1682-rw,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nri12fX5-eGfHxXDYuL_L4mRGmzigVMqodr0PsqBjFUlIuBUVaGJrkXOx74h0i2TgT9jOiaep49IWPTzBLaayX9xt3KBU4-reim6Bw255hLN63QROVqnQ8NbMnNhnEyhMpAqEro=s2624-w2624-h1682-rw,
Essaouira,Essaouira change,12 BIS Rue Skala,44000,05 24 47 64 29,08:30–20:30,08:30–20:30,08:30–20:30,08:30–20:30,08:30–20:30,08:30–20:30,10:00–20:30,https://g.co/kgs/6v4UQkg,,31.512426,-9.854794,,,
,Bureau de Change Mogador,G64Q+GM8,,,09:30–19:00,09:30–19:00,09:30–19:00,09:30–19:00,09:30–19:00,09:30–18:00,Fermé,https://g.co/kgs/1cuvBTy,,31.5062513,-9.843207,,,
,Money Exchange,"G67J+32P, Rue Al Atarine",,,,,,,,,,https://g.co/kgs/aPQGMdf,,31.5126692,-9.8522161,,,
Fès,Fez Change,35 Ave Mohammed es Slaoui,30050,05 35 94 20 09,08:15–20:30,08:15–20:30,08:15–20:30,08:15–20:30,08:15–20:30,08:15–20:30,Fermé,https://g.co/kgs/Me8Lmjj,,34.0374949,-5.0808394,,,
Fès,Bureau De Change,2297+8GQ,30050,,,,,,,,,https://g.co/kgs/12Pqa68,,34.0183072,-5.0685396,,,
Fès,UNIVERSAL CHANGE,"22R2+5XM, Rue Hassan Zegriti",30050,05 35 94 32 80,09:00–20:00,09:00–20:00,09:00–20:00,09:00–20:00,09:00–20:00,09:00–20:00,Fermé,https://g.co/kgs/4RyFnTW,,34.0404287,-5.0799716,,,
Fès,Currency Exchange Point,3268+QC8 قصبة أبي الجنود,30100,,09:00–21:00,09:00–21:00,09:00–21:00,09:00–21:00,09:00–21:00,Fermé,Fermé,https://g.co/kgs/VFz7NXc,,34.0617212,-5.0665591,,,
Fès,Sté. Soft Change,"No1. Rue Abou Jaafar Benatya Quartier Saada, Ain chkf",,05 35 96 75 73,09:00–21:00,09:00–21:00,09:00–21:00,09:00–21:00,09:00–17:00,09:00–21:00,09:00–21:00,https://g.co/kgs/n4zi96a,,34.0257083,-5.0867902,,,
Fès,STE SENHAJI DE CHANGE,"V.N, 48 Bd Abdellah Chafchaouni",30000,05 35 94 31 36,09:00–20:30,09:00–20:30,09:00–20:30,09:00–20:30,09:00–20:30,09:00–20:30,Fermé,https://g.co/kgs/mUSpbak,,34.0405817,-5.0790641,,,
Fès,STE SENHAJI DE CHANGE,LOTS AL HADIKA 2 LOT N°ZC/385 HAY OUED FES,,05 35 61 88 37,,,,,,,,,,,,,,
Fès,SALMANE CHANGE,"226G+V56, Av. El Wafaa",,05 35 73 66 80,09:00–21:00,09:00–21:00,09:00–21:00,09:00–21:00,09:00–21:00,09:00–21:00,09:00–21:00,https://g.co/kgs/Gi4KVZN,,34.012138,-5.057016,,,
Fès,Al Akhawayn Change,"66, Lot Prestigia Magasin 5, Champ de course City Center",30000,05 35 64 40 56,09:00–20:00,09:00–20:00,09:00–20:00,09:00–20:00,09:00–20:00,09:00–20:00,Fermé,https://www.google.com/localservices/profile?spp=Cg0vZy8xMWw5X3kwMWxn&source=sh%2Fx%2Floc%2Fsrv%2Fm1%2F0&kgs=5e51fda189ea2157,,34.0363014,-5.0969236,,,
Fès,AL MASREF CHANGE,"326G+3XV, Boulevard Ben Mohammed El Alaoui",30000,,,,,,,,,https://g.co/kgs/dv7szBG,,34.0602203,-5.054992,,,
Fès,SENHAJI DE CHANGE,"Lotissement Riad El Yasmine, Ain chkf",30050,05 35 96 47 45,,,,,,,,https://g.co/kgs/hXa5iUj,,34.0023013,-5.0927279,,,
Fès,Senhaji de change,194 Bd. Mly Rachid Route de Sefrou,30000,05 35 61 88 33,09:00–20:30,09:00–20:30,09:00–20:30,09:00–20:30,"09:00–13:30
14:30–21:00",09:00–20:30,Fermé,https://g.co/kgs/V9P646P,,34.0114615,-5.0626436,,,
Fès,Sté Bureau de Change Chraibi,22Q2+78C,30050,05 35 62 03 14,10:00–20:00,10:00–20:00,10:00–20:00,10:00–20:00,10:00–20:00,10:00–20:00,10:00–20:00,https://g.co/kgs/KwbjviN,,34.0381691,-5.0816462,,,
Fès,AZUR EXCHANGE,268 Talaa Kebira,,05 35 63 83 83,,,,,,,,,,,,,,
Fès,BUREAU DE CHANGE MARHAB,9 rue Driss Hrizi Bd Chefchaouni,,05 35 62 26 00,,,,,,,,,,,,,,
Fès,SARF QUODS,15 Chouara Blida Fès Medina,,05 35 63 78 31,,,,,,,,,,,,,,
Fès,Société Bureau de change Chraïbi,33 rue Abdelkrim Khattabi Bd Med V,,05 35 62 03 12,,,,,,,,,,,,,,
Fès,STE FES EXCHANGE,N° 5 BIS DERRAS FOUNDOUK LIHOUDI FES,,05 35 74 18 75,,,,,,,,,,,,,,
Fès,MAHYAOUI CHANGE,N° 6 KISSARIAT BOULEKHSSISSATE,,,,,,,,,,,,,,,,
Fès,DEVISES EXCHANGE,N° 6RESIDENCE KENZA AV ALLAL BEN ABDELLAH,,,,,,,,,,,,,,,,
Fès,GLOBAL EXCHANGE FOREIGN EXCHANGE MAROC FES,ZONE ARRIVEE SOUS DOUANE AEROPORT FES SAISS,,"0522786444
0800094444",08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,,,,,,,
Fès,GLOBAL EXCHANGE FOREIGN EXCHANGE MAROC FES,ONE DEPART HORS DOUANE AEROPORT FES SAISS,,"0522786444
0800094444",08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,,,,,,,
Fès,GALERIE DE CHANGE,N° 25 RESIDENCE NAKHIL BD SLAOUI,,05 35 94 43 11,,,,,,,,,,,,,,
